code,category,name,status,location,permit_link,chp_number,chp_match_name,chp_match_kind,chp_confidence,chp_verified,chp_verify_returned_code
1725,אשראי,צ'יינג' יפתח דרויס,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/צאן-ברזל-אליאנס-בעמ.pdf,,,,,,
1831,"נדל""ן","צאן ברזל - אליאנס בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/צביקה-קסלר.pdf,514955343,"צאן ברזל - אליאנס בע""מ",company,exact,True,1831
1759,אשראי,צביקה קסלר,היתר עסקה בתוקף,,https://drive.google.com/file/d/1LwL9C4B_rn7nMxJqTw_uAoar8dCN1Hpd/view?usp=sharing,,,,,,
102,שירותים כלליים,צויבל אלעזר,היתר עסקה בתוקף,כרמיאל - ישראל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/ציון-תורגמן-בעמ.pdf,,,,,,
1828,יבוא ויצוא,"ציון תורג'מן בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/צמיגי-יוסף.pdf,513910752,"ציון תורג'מן בע""מ",company,exact,True,1828
1912,רכב,צמיגי יוסף,היתר עסקה בתוקף,,https://drive.google.com/file/d/18qwwQteZGZyd_OdmAtyYjW8YCw-mucYo/view?usp=drive_link,,,,,,
738,הסעות,"צפורה מסעי א""י בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/צרכניית-אחיעזר.pdf,512310160,"צפורה מסעי א""י בע""מ",company,exact,True,738
1692,מפעלי אוכל וצרכניות,צרכניית אחיעזר,היתר עסקה בתוקף,,,,,,,,
1685,מפעלי אוכל וצרכניות,צרכנית ברכת השדה,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/צרכנית-ברכת-השדה.pdf,,,,,,
2126,השקעות,"ק.י ברקת השקעות מתקדמות בנדל""ן בע""מ",היתר עסקה בתוקף,ישראל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/ק.י-ברקת-השקעות-מתקדמות-בנדלן-בעמ.pdf,516280799,"ק.י ברקת השקעות מתקדמות בנדל""ן בע""מ",company,exact,False,
1847,השקעות,"ק.י ספיר השקעות וסוכנויות בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/ק.י-ספיר-השקעות-וסוכנויות-בעמ.pdf,515088995,"ק.י. ספיר השקעות וסוכנויות בע""מ",company,exact,True,1847
737,כספומט,קאש פויינט השקעות,היתר עסקה בתוקף,,https://drive.google.com/file/d/12_OfyJVRk27FL57_B8sYTaDWW-yfn0bz/view?usp=drive_link,514847581,"קאש פויינט השקעות בע""מ",company,fuzzy,True,737
1996,"נדל""ן","קבוצת אהרוני (מ.א.) יזום והשקעות בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קבוצת-אהרוני-מ.א.-יזום-והשקעות-בעמ.pdf,512828492,"קבוצת אהרוני (מ.א) יזום והשקעות בע""מ",company,exact,True,1996
1923,"נדל""ן","קבוצת אלדד פרי בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קבוצת-אלדד-פרי-בעמ.pdf,514911080,"קבוצת אלדד פרי בע""מ",company,exact,True,1923
1924,"נדל""ן","קבוצת אלדד פרי ניהול בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קבוצת-אלדד-פרי-ניהול-בעמ.pdf,514989227,"קבוצת אלדד פרי - ניהול בע""מ",company,exact,True,1924
428,בנייה,"קבוצת בית ירושלמי שלי בע""מ",היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/1afG2N4gneSWfgY_-gkMeGWnedTyzGd9H/view?usp=sharing,515887487,"קבוצת בית ירושלמי שלי בע""מ",company,exact,True,428
2809,"נדל""ן","קדמה מגורים בע""מ",היתר עסקה בתוקף,ישראל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/קדמה-מגורים-בעמ-2.pdf,516917325,"קדמה מגורים בע""מ",company,exact,True,2809
1674,אשראי,"קוואלטי הנדסה פיננסית 2014 בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קוואלטי-הנדסה-פיננסית-2014-בעמ.pdf,,,,,,
64,מיזוג אוויר,קויט אליהו,היתר עסקה בתוקף,בני ברק - ישראל,https://drive.google.com/file/d/1X8lqUK2zru-ccT6d8syszNh5TASvsSaj/view?usp=sharing,,,,,,
664,"נדל""ן","קומפיט נדל""ן בע""מ",היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/13JAlSgGPwxm6p4ycqflfnHN2joMHj8gt/view?usp=sharing,515102762,"קומפיט נדל""ן בע""מ",company,exact,True,664
735,"נדל""ן","קונסול ייעוץ וניהול בע""מ",היתר עסקה בתוקף,,https://drive.google.com/file/d/18leu2nqh46KdtfvWbXhdIRkNriAYRB1D/view?usp=drive_link,515957397,"קונסול ייעוץ וניהול בע""מ",company,exact,True,735
734,"נדל""ן","קונסנפנסיון בע""מ",היתר עסקה בתוקף,,https://drive.google.com/file/d/11AnAUTzSeJknvy4aFXGKgYX6CSNgGlz2/view?usp=drive_link,515794105,"קונסנפנסיון בע""מ",company,exact,True,734
18,אופנת גברים,קופשיץ יהודית,היתר עסקה בתוקף,בני ברק - ישראל,https://drive.google.com/file/d/1O81nOd4ABx8c91hWNv7EoN7GNTR3tn3j/view?usp=sharing,,,,,,
3078,קופת חולים מאוחדת,קופת חולים מאוחדת,היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/1hodMAs1k88urSysfNmrszgft9lPn52iC/view?usp=sharing,,,,,,
537,ריהוט,קוקטייל,היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/15a-7lzZmS2gkDbpSzets0N2d8PopFKZn/view?usp=sharing,,,,,,
535,דיור מוגן,"קידום פרוייקטים שיקומיים ב.ה. בע""מ",היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/1yCSMkqd5LtOgthRF_gXzhtOkAahxxkL8/view?usp=sharing,513295170,"קידום פרוייקטים שיקומיים ב.ה. בע""מ",company,exact,True,535
733,"נדל""ן","קיי.אם .אר הירוקה בע""מ",היתר עסקה בתוקף,,https://drive.google.com/file/d/1e3oOTXb-NIVIwGlWtr4YXa7KO7xlASfE/view?usp=drive_link,515546133,"קיי. אם. אר. הירוקה בע""מ",company,exact,True,733
1853,צעצועים,"קינדר טויס גנים ח.ר. בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קינדר-טויס-גנים-ח.ר.-בעמ.pdf,516011780,"קינדר טויס גנים ח.ר. בע""מ",company,exact,True,1853
1852,צעצועים,"קינדר טויס צעצועי הכוכבים בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קינדר-טויס-צעצועי-הכוכבים-בעמ.pdf,515546679,"קינדר טויס צעצועי הכוכבים בע""מ",company,exact,False,
1817,תוכנות,קיפרמן מהנדסים ויועצים,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קיפרמן-מהנדסים-ויועצים.pdf,,,,,,
22,סלולר ואביזרים,קלינג,היתר עסקה בתוקף,בני ברק - ישראל,https://drive.google.com/file/d/1uo_KKXsFZ7K2gldoZBdrBh13fXlsAZ0v/view?usp=sharing,,,,,,
1842,חינוך,קמפוס שטראוס אפיקי לומדה,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קמפוס-שטראוס-אפיקי-לומדה.pdf,580573384,"קמפוס שטראוס אפיקי לומדה (ע""ר)",association,exact,True,1842
1683,מפעלים,"קנה פלסט בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קנה-פלסט-בעמ.pdf,511026924,"קנה פלסט בע""מ",company,exact,True,1683
732,"נדל""ן","קניון לב הים עתלית בע""מ",היתר עסקה בתוקף,,https://drive.google.com/file/d/1GqQzCPUPQpzOklD50fSZ7J_8YAiqsIiw/view?usp=drive_link,516305752,"קניון לב הים עתלית בע""מ",company,exact,True,732
1731,רכב,"קפיטל מוטורס בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קפיטל-מוטורס-בעמ.pdf,515002020,"קפיטל מוטורס בע""מ",company,exact,True,1731
128,לצפיה בהיתר עסקה,קציר אוטומציות,היתר עסקה בתוקף,"שמעון הצדיק 31, ירושלים - ישראל",https://drive.google.com/file/d/1nZ7EpahkIMbDn80bR9x2WGyFlfRhBd_v/view?usp=drive_link,,,,,,
731,"שמעון הצדיק 31, ירושלים - ישראל",קראוון ניצנים,היתר עסקה בתוקף,,https://drive.google.com/file/d/1WMYKu0IeH_HVFOm-R14k81_n7dDiKhFh/view?usp=sharing,,,,,,
641,פיננסים,"קרגו אשראי לצמיחה בע""מ",היתר עסקה בתוקף,ישראל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרדיט-שופ-בעמ.pdf,,,,,,
2137,אשראי,"קרדיט שופ בע""מ",היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/12g4moESX2Ro3twKv4vfOdlAjkihZrcUw/view?usp=sharing,,,,,,
11,מגנטים והדפסות,קרויזר הדפסות קלף,היתר עסקה בתוקף,בני ברק - ישראל,https://drive.google.com/file/d/1jgVtaJ9ZzVkk45ajPTmURAYPe9rRsCzD/view?usp=sharing,,,,,,
642,קרמיקה ואמבט,"קרמיק דיפו בע""מ",היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/1BzKaclRZAVpLtW0vMBPrzY7X3AsahPP5/view?usp=sharing,513825943,"קרמיק דיפו בע""מ",company,exact,False,
627,חינוך,"קרן להחזקת תורה רמת בית שמש א' (ע""ר)",היתר עסקה בתוקף,ישראל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרן-סיגמא-סיטי-2-נדלן-שותפות-מוגבלת.pdf,580520385,"קרן להחזקת תורה רמת בית שמש א' (ע""ר)",association,exact,True,627
2015,השקעות,"קרן סיגמא סיטי 2 נדל""ן שותפות מוגבלת",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-אחזקות-בעמ.pdf,,,,,,
1867,"נדל""ן","קרתא אחזקות בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-בגילה-בעמ.pdf,516103710,"קרתא אחזקות בע""מ",company,exact,True,1867
1876,"נדל""ן","קרתא בגילה בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-בסנהדריה-בעמ.pdf,516455029,"קרתא בגילה בע""מ",company,exact,True,1876
1879,"נדל""ן","קרתא בסנהדריה בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-גבעת-שאול-בעמ.pdf,516473170,"קרתא בסנהדריה בע""מ",company,exact,True,1879
1877,"נדל""ן","קרתא גבעת שאול בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-השקעה-104-בעמ.pdf,516473147,"קרתא גבעת שאול בע""מ",company,exact,True,1877
1891,השקעות,"קרתא השקעה - 104 בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-השקעה-105-בעמ.pdf,516455102,"קרתא השקעה - 104 בע""מ",company,exact,False,
1892,השקעות,"קרתא השקעה - 105 בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-השקעה-106-בעמ.pdf,516455060,"קרתא השקעה - 105 בע""מ",company,exact,True,1892
1893,השקעות,"קרתא השקעה - 106 בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-השקעה-107-בעמ.pdf,516455037,"קרתא השקעה - 106 בע""מ",company,exact,True,1893
1894,השקעות,"קרתא השקעה - 107 בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-השקעה-101-בעמ.pdf,516486065,"קרתא השקעה 107 בע""מ",company,exact,True,1894
1888,השקעות,"קרתא השקעה 101 בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-השקעה-102-בעמ.pdf,516451077,"קרתא השקעה 101 בע""מ",company,exact,True,1888
1889,השקעות,"קרתא השקעה 102 בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-השקעה-103-בעמ.pdf,516451135,"קרתא השקעה 102 בע""מ",company,exact,True,1889
1890,השקעות,"קרתא השקעה 103 בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-השקעה-108-בעמ.pdf,516451085,"קרתא השקעה 103 בע""מ",company,exact,True,1890
1895,השקעות,"קרתא השקעה 108 בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-השקעה-109-בעמ.pdf,516486057,"קרתא השקעה 108 בע""מ",company,exact,True,1895
1896,השקעות,"קרתא השקעה 109 בע""מ",היתר עסקה בתוקף,,,516486040,"קרתא השקעה 109 בע""מ",company,exact,True,1896
1897,השקעות,"קרתא השקעה 110 בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-השקעה-110-בעמ.pdf,516486032,"קרתא השקעה 110 בע""מ",company,exact,True,1897
1898,השקעות,"קרתא השקעה 111 בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-השקעה-111-בעמ.pdf,515718815,"קרתא השקעה 111 בע""מ",company,exact,True,1898
1958,השקעות,"קרתא השקעות בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-השקעות-בעמ.pdf,515516177,"קרתא השקעות בע""מ",company,exact,True,1958
1874,"נדל""ן","קרתא השקעות החדשה בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-השקעות-החדשה-בעמ.pdf,516419868,"קרתא השקעות החדשה בע""מ",company,exact,True,1874
1875,"נדל""ן","קרתא כרמים התחדשות עירונית בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-כרמים-התחדשות-עירונית-בעמ.pdf,516727682,"קרתא כרמים התחדשות עירונית בצלאל 28 בע""מ",company,fuzzy,False,
1866,"נדל""ן","קרתא מגורים נכסים 2020 בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-מגורים-נכסים-2020-בעמ.pdf,516263498,"קרתא מגורים נכסים 2020 בע""מ",company,exact,True,1866
1899,"נדל""ן","קרתא מוסיוף 6 בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-מוסיוף-6-בעמ.pdf,516432929,"קרתא מוסיוף 6 בע""מ",company,exact,True,1899
1865,"נדל""ן","קרתא משכנתות הבוכרים בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-משכנתות-הבוכרים-בעמ.pdf,,,,,,
1871,"נדל""ן","קרתא תפעול בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/קרתא-תפעול-בעמ.pdf,516451150,"קרתא תפעול בע""מ",company,exact,True,1871
1117,אשראי,"קשר המרכז הישראלי להוראות קבע בע""מ",היתר עסקה בתוקף,,https://drive.google.com/file/d/1Ht-ihwibquO4deFfU3Z49MDWLVqTVfYS/view?usp=sharing,513996132,"קשר המרכז הישראלי להוראות קבע בע""מ",company,exact,True,1117
1118,אשראי,"קשר פיננסים פאי- מ.ה. בע""מ",היתר עסקה בתוקף,,https://drive.google.com/file/d/1FkWtewbjN7AG91X22Ao0XDV6duxpR-X7/view?usp=sharing,515179398,"קשר פיננסים פאי- מ.ה. בע""מ",company,exact,True,1118
1858,יעוץ,ר. offich,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/ר.-offich.pdf,,,,,,
690,כללי,"ר.פ.ב נכסים בע""מ",היתר עסקה בתוקף,,https://drive.google.com/file/d/1RJn1TkjxqJWumpWV5KNqadoc42BHDm_P/view?usp=drive_link,515946143,"ר.פ.ב נכסים בע""מ",company,exact,True,690
483,בנייה,"רבקה 22 בע""מ",היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/1gL5rzkfvrgtLcuGyS6GlDzftHPMZ5Vvy/view?usp=sharing,514736453,"רבקה 22 בע""מ",company,exact,True,483
1805,ריהוט,רהיטי יונה,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/רהיטי-יונה.pdf,,,,,,
1910,ריהוט,רהיטי מרקוס RM,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/רהיטי-מרקוס-RM.pdf,,,,,,
637,"נדל""ן","רובע 1 בע""מ",היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/1Xn4ehAlO57lre4sdL8p-372o3W3cSm_L/view?usp=sharing,513423863,"רובע 1 בע""מ",company,exact,True,637
689,כללי,"רוח אביב ז'בוטינסקי קרית ים בע""מ",היתר עסקה בתוקף,,https://drive.google.com/file/d/1_zTyquI0RfUFK2H0H3GL1-PrJmNFtYbP/view?usp=drive_link,516038379,"רוח אביב ז'בוטינסקי קרית ים בע""מ",company,exact,True,689
2807,"נדל""ן","רוממה אחים סנטר בע""מ",היתר עסקה בתוקף,ישראל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/רוממה-אחים-סנטר-בעמ.pdf,515966133,"רוממה אחים סנטר בע""מ",company,exact,True,2807
456,בנייה,"רזידנס מקבוצת בית ירושלמי בע""מ",היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/1GzPocTtjgIBqlENEahbODzb-JKmvgXVt/view?usp=sharing,516594520,"רזידנס מקבוצת בית ירושלמי בע""מ",company,exact,True,456
688,כללי,"רינת מבואות ירושלים בע""מ",היתר עסקה בתוקף,,https://drive.google.com/file/d/18ArU1PPr7Et7oTYCeJPeH86VSGpa1nfh/view?usp=drive_link,515694222,"רינת מבואות ירושלים בע""מ",company,exact,True,688
460,בנייה,"ריש לקיש 5 בע""מ",היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/1gVQdxbuZ_9nujhekHfO3w6TjAXbDoMCF/view?usp=sharing,514776442,"ריש לקיש 5 בע""מ",company,exact,True,460
26,שיער ופאות,רכטשפר חנה חנצא,היתר עסקה בתוקף,בני ברק - ישראל,https://drive.google.com/file/d/1k1H3vzj9FimW_B_p1iD9wPUQin3lmCFB/view?usp=sharing,,,,,,
686,כללי,"רם אדרת-סלעית בע""מ",היתר עסקה בתוקף,,https://drive.google.com/file/d/19iWm23HZVveYpvlALElAJcFqjOhgwWon/view?usp=drive_link,516106028,"רם אדרת-סלעית בע""מ",company,exact,True,686
534,"נדל""ן","רמת אילן הירוקה בע""מ",היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/1IMqDhLB8V4hmuOZwW-uxH8pATzBZwml6/view?usp=sharing,516281813,"רמת אילן הירוקה בע""מ",company,exact,True,534
1918,השקעות,"רפאל אינטרנשיונל בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/רפאל-אינטרנשיונל-בעמ.pdf,510760804,"רפאלי אינטרנשיונל בע""מ",company,fuzzy,False,
1851,גרפיקה,רפאל דיזיין,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/רפאל-דיזיין.pdf,,,,,,
191,שיער ופאות,רפאל פתרונות איכותיים,היתר עסקה בתוקף,כרמיאל - ישראל,https://drive.google.com/file/d/1YUV_TBORuSdr46543F2KFp1gRpjqD1SN/view?usp=drive_link,,,,,,
1760,מיזוג,רפאלי - הקוטב הצפוני,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/רפאלי-הקוטב-הצפוני.pdf,515852259,"רפאלי הקוטב הצפוני בע""מ",company,fuzzy,False,
444,בנייה,"רקפות מקבוצת בית ירושלמי בע""מ",היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/1wfMdmHuhnGd6rvWnkE9EI7jsrAyTLQ9s/view?usp=sharing,516982840,"רקפות מקבוצת בית ירושלמי בע""מ",company,exact,True,444
1130,אשראי,"ש.י. אביעד בע""מ",היתר עסקה בתוקף,,https://drive.google.com/file/d/1cawOnI3veBFFpc8CLCw9kRYKNLrJeok7/view?usp=sharing,515363133,"ש.י. אביעד בע""מ",company,exact,True,1130
1939,"גמחי""ם",ש.פיגנבוים,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/ש.פיגנבוים-.pdf,,,,,,
1850,שונות,ש.שטראוס,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/ש.שטראוס.pdf,,,,,,
491,"יזמות נדל""ן","שאול סגל יזמות ונדל""ן בע""מ",היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/1BBeZz7TrxBbvq8WGY2405WLlpUNwihSg/view?usp=sharing,516215589,"שאול סגל יזמות ונדל""ן בע""מ",company,exact,True,491
889,מכירה ביתית,שבתאי מרגלית,היתר עסקה בתוקף,בני ברק - ישראל,https://drive.google.com/file/d/1sXtgALTMXcnSku6kGHbkATomCT5cZ-SZ/view?usp=sharing,,,,,,
1933,"נדל""ן","שדרות יפו 1 בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/שדרות-יפו-1-בעמ.pdf,515755064,"שדרות פינת יפו 1 בע""מ",company,fuzzy,True,1933
1806,ריהוט,שהם רהיטים,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/שהם-רהיטים.pdf,,,,,,
685,כללי,"שורש אגור בע""מ",היתר עסקה בתוקף,,https://drive.google.com/file/d/1l1g0jDkhArfyv9aFAyPlxNMD8HXc7OcO/view?usp=drive_link,516354305,"שורש אגור בע""מ",company,exact,True,685
684,כללי,"שורש מגורים בע""מ",היתר עסקה בתוקף,,https://drive.google.com/file/d/1FafvUqz8A7JQW-RQB4v78iPSReIQVcl_/view?usp=drive_link,516440468,"שורש מגורים בע""מ",company,exact,True,684
683,כללי,"שחר השקעות-י.שדות בע""מ",היתר עסקה בתוקף,,https://drive.google.com/file/d/1ENwX0lr9KDPlQuz5Z0Z9TkwvdygeQs7Q/view?usp=drive_link,515839975,"שחר השקעות - י. שדות בע""מ",company,exact,True,683
730,"נדל""ן","שחר לאנשים שרוצים להתקדם בע""מ",היתר עסקה בתוקף,,https://drive.google.com/file/d/1MijsvHPdxtXV1spgAjyfs3j456gnWLEm/view?usp=drive_link,515953750,"שחר לאנשים שרוצים להתקדם בע""מ",company,exact,True,730
1812,חינוך,"שטיבלך קהל חסידים בע""מ(חל""צ)",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/שטיבלך-קהל-חסידים-בעמחלצ.pdf,513322396,"שטיבלך קהל חסידים בע""מ (חל""צ)",company,fuzzy,True,1812
1936,"נדל""ן",שי - לי,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/שי-לי.pdf,,,,,,
67,מגנטים והדפסות,שי דיגיטל,היתר עסקה בתוקף,מודיעין עילית - ישראל,https://drive.google.com/file/d/1Gi48cCBzG5m5D2Nq8h_bnp6w4WACqpIx/view?usp=sharing,,,,,,
1779,מיזוג,"שיא החשמל והמיזוג ב""ה בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/שיא-החשמל-והמיזוג-בה-בעמ.pdf,514535970,"שיא החשמל והמיזוג ב""ה בע""מ",company,exact,False,
2010,אשראי,"שיא מימונים בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/שיא-מימונים-בעמ.pdf,516107448,"שיא מימונים בע""מ",company,exact,True,2010
517,"נדל""ן",שיווק א.ד.ר. הגפן,היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/1Ga64nUEscu9nbjWcNQ02WYx4vvpdiNm6/view?usp=sharing,,,,,,
1675,יעוץ,"שייע גטר שירותי ניהול ויעוץ (2012) בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/שייע-גטר-שירותי-ניהול-ויעוץ-2012-בעמ.pdf,,,,,,
1724,תעשיה,"שילת אופטרוניקה בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/שילת-אופטרוניקה-בעמ.pdf,514123082,"שילת אופטרוניקה בע""מ",company,exact,True,1724
3,שיווק משקאות,שימי משקאות,היתר עסקה בתוקף,אשדוד - ישראל,https://drive.google.com/file/d/1YC00NdcKKMff09h2DzLwRVb8gz_9cI7Y/view?usp=sharing,,,,,,
726,"נדל""ן","שיפוצים וניהול נדל""ן",היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/1oX20esw3bBJkZeIqHuqDtKsmeGYHk7u-/view?usp=sharing,,,,,,
2550,כללי,"שלוות צפת בע""מ",היתר עסקה בתוקף,ישראל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/שלוות-צפת-בעמ.pdf,516924016,"שלוות צפת בע""מ",company,exact,True,2550
1784,רכב,"שלית טסט מוטורס בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/שלית-טסט-מוטורס-בעמ.pdf,,,,,,
2012,בעלי מלאכה,שלמוביץ שרה טובית,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/שלמוביץ-שרה-טובית-.pdf,,,,,,
1946,יעוץ,שמחה בונים ורשביאק - מימון חכם,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/שמחה-בונים-ורשביאק-מימון-חכם.pdf,,,,,,
1774,מרפאת שיניים,"שן סמייל בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/שן-סמייל-בעמ.pdf,515920650,"שן סמייל בע""מ",company,exact,True,1774
2131,"נדל""ן","שערי עוזיהו בע""מ",היתר עסקה בתוקף,ישראל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/שערי-עוזיהו-בעמ.pdf,515617314,"שערי עוזיהו בע""מ",company,exact,True,2131
453,בנייה,"שערים מקבוצת בית ירושלמי בע""מ",היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/1uaqxygcJOzPVaYxIvViYC0IIse6poi5S/view?usp=sharing,516438801,"שערים מקבוצת בית ירושלמי בע""מ",company,exact,True,453
1676,תאורה,שפירא תאורה,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/שפירא-תאורה.pdf,516826989,"שפירא תאורה בע""מ",company,fuzzy,False,
615,"יזמות ונדל""ן","שפע ייזום ותיווך נדל""ן בע""מ",היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/1MPWib6htd8XNcjFV8IXWuIuCFDXgIlqU/view?usp=sharing,514581180,"שפע ייזום ותיווך נדל""ן בע""מ",company,exact,True,615
